run,Z,A,setting,state,n,l,s,binding_eV,total_eV
Be9_g0u1600,4,9,g0u1600,O9,5,4,1,-1778.1,1.04343e+08
Be9_g0u1600,4,9,g0u1600,P10,6,5,0,-1234.79,1.04344e+08
Be9_g0u1600,4,9,g0u1600,P11,6,5,1,-1234.79,1.04344e+08
Be9_g0u1600,4,9,g0u1600,Q12,7,6,0,-907.193,1.04344e+08
Be9_g0u1600,4,9,g0u1600,Q13,7,6,1,-907.19,1.04344e+08
Be9_g0u1600,4,9,g0u1600,R14,8,7,0,-694.568,1.04344e+08
Be9_g0u1600,4,9,g0u1600,R15,8,7,1,-694.567,1.04344e+08
Be9_g0u1700,4,9,g0u1700,K1,1,0,1,-44512.9,1.04301e+08
Be9_g0u1700,4,9,g0u1700,L2,2,1,0,-11121.9,1.04334e+08
Be9_g0u1700,4,9,g0u1700,L3,2,1,1,-11119.6,1.04334e+08
Be9_g0u1700,4,9,g0u1700,M4,3,2,0,-4939.86,1.0434e+08
Be9_g0u1700,4,9,g0u1700,M5,3,2,1,-4939.63,1.0434e+08
Be9_g0u1700,4,9,g0u1700,N6,4,3,0,-2778.37,1.04342e+08
Be9_g0u1700,4,9,g0u1700,N7,4,3,1,-2778.32,1.04342e+08
Be9_g0u1700,4,9,g0u1700,O8,5,4,0,-1778.12,1.04343e+08
Be9_g0u1700,4,9,g0u1700,O9,5,4,1,-1778.1,1.04343e+08
Be9_g0u1700,4,9,g0u1700,P10,6,5,0,-1234.79,1.04344e+08
Be9_g0u1700,4,9,g0u1700,P11,6,5,1,-1234.79,1.04344e+08
Be9_g0u1700,4,9,g0u1700,Q12,7,6,0,-907.193,1.04344e+08
Be9_g0u1700,4,9,g0u1700,Q13,7,6,1,-907.19,1.04344e+08
Be9_g0u1700,4,9,g0u1700,R14,8,7,0,-694.568,1.04344e+08
Be9_g0u1700,4,9,g0u1700,R15,8,7,1,-694.567,1.04344e+08
Be9_g0u1800,4,9,g0u1800,K1,1,0,1,-44512.9,1.04301e+08
Be9_g0u1800,4,9,g0u1800,L2,2,1,0,-11121.9,1.04334e+08
Be9_g0u1800,4,9,g0u1800,L3,2,1,1,-11119.6,1.04334e+08
Be9_g0u1800,4,9,g0u1800,M4,3,2,0,-4939.86,1.0434e+08
Be9_g0u1800,4,9,g0u1800,M5,3,2,1,-4939.63,1.0434e+08
Be9_g0u1800,4,9,g0u1800,N6,4,3,0,-2778.37,1.04342e+08
Be9_g0u1800,4,9,g0u1800,N7,4,3,1,-2778.32,1.04342e+08
Be9_g0u1800,4,9,g0u1800,O8,5,4,0,-1778.12,1.04343e+08
Be9_g0u1800,4,9,g0u1800,O9,5,4,1,-1778.1,1.04343e+08
Be9_g0u1800,4,9,g0u1800,P10,6,5,0,-1234.79,1.04344e+08
Be9_g0u1800,4,9,g0u1800,P11,6,5,1,-1234.79,1.04344e+08
Be9_g0u1800,4,9,g0u1800,Q12,7,6,0,-907.193,1.04344e+08
Be9_g0u1800,4,9,g0u1800,Q13,7,6,1,-907.19,1.04344e+08
Be9_g0u1800,4,9,g0u1800,R14,8,7,0,-694.568,1.04344e+08
Be9_g0u1800,4,9,g0u1800,R15,8,7,1,-694.567,1.04344e+08
Be9_g0u1900,4,9,g0u1900,K1,1,0,1,-44512.9,1.04301e+08
Be9_g0u1900,4,9,g0u1900,L2,2,1,0,-11121.9,1.04334e+08
Be9_g0u1900,4,9,g0u1900,L3,2,1,1,-11119.6,1.04334e+08
Be9_g0u1900,4,9,g0u1900,M4,3,2,0,-4939.86,1.0434e+08
Be9_g0u1900,4,9,g0u1900,M5,3,2,1,-4939.63,1.0434e+08
Be9_g0u1900,4,9,g0u1900,N6,4,3,0,-2778.37,1.04342e+08
Be9_g0u1900,4,9,g0u1900,N7,4,3,1,-2778.32,1.04342e+08
Be9_g0u1900,4,9,g0u1900,O8,5,4,0,-1778.12,1.04343e+08
Be9_g0u1900,4,9,g0u1900,O9,5,4,1,-1778.1,1.04343e+08
Be9_g0u1900,4,9,g0u1900,P10,6,5,0,-1234.79,1.04344e+08
Be9_g0u1900,4,9,g0u1900,P11,6,5,1,-1234.79,1.04344e+08
Be9_g0u1900,4,9,g0u1900,Q12,7,6,0,-907.193,1.04344e+08
Be9_g0u1900,4,9,g0u1900,Q13,7,6,1,-907.19,1.04344e+08
Be9_g0u1900,4,9,g0u1900,R14,8,7,0,-694.568,1.04344e+08
Be9_g0u1900,4,9,g0u1900,R15,8,7,1,-694.567,1.04344e+08
Be9_g0u2000,4,9,g0u2000,K1,1,0,1,-44512.9,1.04301e+08
Be9_g0u2000,4,9,g0u2000,L2,2,1,0,-11121.9,1.04334e+08
Be9_g0u2000,4,9,g0u2000,L3,2,1,1,-11119.6,1.04334e+08
Be9_g0u2000,4,9,g0u2000,M4,3,2,0,-4939.86,1.0434e+08
Be9_g0u2000,4,9,g0u2000,M5,3,2,1,-4939.63,1.0434e+08
Be9_g0u2000,4,9,g0u2000,N6,4,3,0,-2778.37,1.04342e+08
Be9_g0u2000,4,9,g0u2000,N7,4,3,1,-2778.32,1.04342e+08
Be9_g0u2000,4,9,g0u2000,O8,5,4,0,-1778.12,1.04343e+08
Be9_g0u2000,4,9,g0u2000,O9,5,4,1,-1778.1,1.04343e+08
Be9_g0u2000,4,9,g0u2000,P10,6,5,0,-1234.79,1.04344e+08
Be9_g0u2000,4,9,g0u2000,P11,6,5,1,-1234.79,1.04344e+08
Be9_g0u2000,4,9,g0u2000,Q12,7,6,0,-907.193,1.04344e+08
Be9_g0u2000,4,9,g0u2000,Q13,7,6,1,-907.19,1.04344e+08
Be9_g0u2000,4,9,g0u2000,R14,8,7,0,-694.568,1.04344e+08
Be9_g0u2000,4,9,g0u2000,R15,8,7,1,-694.567,1.04344e+08
Be9_g0u2100,4,9,g0u2100,K1,1,0,1,-44512.9,1.04301e+08
Be9_g0u2100,4,9,g0u2100,L2,2,1,0,-11121.9,1.04334e+08
Be9_g0u2100,4,9,g0u2100,L3,2,1,1,-11119.6,1.04334e+08
Be9_g0u2100,4,9,g0u2100,M4,3,2,0,-4939.86,1.0434e+08
Be9_g0u2100,4,9,g0u2100,M5,3,2,1,-4939.63,1.0434e+08
Be9_g0u2100,4,9,g0u2100,N6,4,3,0,-2778.37,1.04342e+08
Be9_g0u2100,4,9,g0u2100,N7,4,3,1,-2778.32,1.04342e+08
Be9_g0u2100,4,9,g0u2100,O8,5,4,0,-1778.12,1.04343e+08
Be9_g0u2100,4,9,g0u2100,O9,5,4,1,-1778.1,1.04343e+08
Be9_g0u2100,4,9,g0u2100,P10,6,5,0,-1234.79,1.04344e+08
Be9_g0u2100,4,9,g0u2100,P11,6,5,1,-1234.79,1.04344e+08
Be9_g0u2100,4,9,g0u2100,Q12,7,6,0,-907.193,1.04344e+08
Be9_g0u2100,4,9,g0u2100,Q13,7,6,1,-907.19,1.04344e+08
Be9_g0u2100,4,9,g0u2100,R14,8,7,0,-694.568,1.04344e+08
Be9_g0u2100,4,9,g0u2100,R15,8,7,1,-694.567,1.04344e+08
Be9_g0u2200,4,9,g0u2200,K1,1,0,1,-44512.9,1.04301e+08
Be9_g0u2200,4,9,g0u2200,L2,2,1,0,-11121.9,1.04334e+08
Be9_g0u2200,4,9,g0u2200,L3,2,1,1,-11119.6,1.04334e+08
Be9_g0u2200,4,9,g0u2200,M4,3,2,0,-4939.86,1.0434e+08
Be9_g0u2200,4,9,g0u2200,M5,3,2,1,-4939.63,1.0434e+08
Be9_g0u2200,4,9,g0u2200,N6,4,3,0,-2778.37,1.04342e+08
Be9_g0u2200,4,9,g0u2200,N7,4,3,1,-2778.32,1.04342e+08
Be9_g0u2200,4,9,g0u2200,O8,5,4,0,-1778.12,1.04343e+08
Be9_g0u2200,4,9,g0u2200,O9,5,4,1,-1778.1,1.04343e+08
Be9_g0u2200,4,9,g0u2200,P10,6,5,0,-1234.79,1.04344e+08
Be9_g0u2200,4,9,g0u2200,P11,6,5,1,-1234.79,1.04344e+08
Be9_g0u2200,4,9,g0u2200,Q12,7,6,0,-907.193,1.04344e+08
Be9_g0u2200,4,9,g0u2200,Q13,7,6,1,-907.19,1.04344e+08
Be9_g0u2200,4,9,g0u2200,R14,8,7,0,-694.568,1.04344e+08
Be9_g0u2200,4,9,g0u2200,R15,8,7,1,-694.567,1.04344e+08
Be9_g0u2300,4,9,g0u2300,K1,1,0,1,-44512.9,1.04301e+08
Be9_g0u2300,4,9,g0u2300,L2,2,1,0,-11121.9,1.04334e+08
Be9_g0u2300,4,9,g0u2300,L3,2,1,1,-11119.6,1.04334e+08
Be9_g0u2300,4,9,g0u2300,M4,3,2,0,-4939.86,1.0434e+08
Be9_g0u2300,4,9,g0u2300,M5,3,2,1,-4939.63,1.0434e+08
Be9_g0u2300,4,9,g0u2300,N6,4,3,0,-2778.37,1.04342e+08
Be9_g0u2300,4,9,g0u2300,N7,4,3,1,-2778.32,1.04342e+08
Be9_g0u2300,4,9,g0u2300,O8,5,4,0,-1778.12,1.04343e+08
Be9_g0u2300,4,9,g0u2300,O9,5,4,1,-1778.1,1.04343e+08
Be9_g0u2300,4,9,g0u2300,P10,6,5,0,-1234.79,1.04344e+08
Be9_g0u2300,4,9,g0u2300,P11,6,5,1,-1234.79,1.04344e+08
Be9_g0u2300,4,9,g0u2300,Q12,7,6,0,-907.193,1.04344e+08
Be9_g0u2300,4,9,g0u2300,Q13,7,6,1,-907.19,1.04344e+08
Be9_g0u2300,4,9,g0u2300,R14,8,7,0,-694.568,1.04344e+08
Be9_g0u2300,4,9,g0u2300,R15,8,7,1,-694.567,1.04344e+08
Be9_g0u2400,4,9,g0u2400,K1,1,0,1,-44512.9,1.04301e+08
Be9_g0u2400,4,9,g0u2400,L2,2,1,0,-11121.9,1.04334e+08
Be9_g0u2400,4,9,g0u2400,L3,2,1,1,-11119.6,1.04334e+08
Be9_g0u2400,4,9,g0u2400,M4,3,2,0,-4939.86,1.0434e+08
Be9_g0u2400,4,9,g0u2400,M5,3,2,1,-4939.63,1.0434e+08
Be9_g0u2400,4,9,g0u2400,N6,4,3,0,-2778.37,1.04342e+08
Be9_g0u2400,4,9,g0u2400,N7,4,3,1,-2778.32,1.04342e+08
Be9_g0u2400,4,9,g0u2400,O8,5,4,0,-1778.12,1.04343e+08
Be9_g0u2400,4,9,g0u2400,O9,5,4,1,-1778.1,1.04343e+08
Be9_g0u2400,4,9,g0u2400,P10,6,5,0,-1234.79,1.04344e+08
Be9_g0u2400,4,9,g0u2400,P11,6,5,1,-1234.79,1.04344e+08
Be9_g0u2400,4,9,g0u2400,Q12,7,6,0,-907.193,1.04344e+08
Be9_g0u2400,4,9,g0u2400,Q13,7,6,1,-907.19,1.04344e+08
Be9_g0u2400,4,9,g0u2400,R14,8,7,0,-694.568,1.04344e+08
Be9_g0u2400,4,9,g0u2400,R15,8,7,1,-694.567,1.04344e+08
Be9_g2u1000,4,9,g2u1000,K1,1,0,1,-44512.9,1.04301e+08
Be9_g2u1000,4,9,g2u1000,L2,2,1,0,-11121.9,1.04334e+08
Be9_g2u1000,4,9,g2u1000,L3,2,1,1,-11119.6,1.04334e+08
Be9_g2u1000,4,9,g2u1000,M4,3,2,0,-4939.86,1.0434e+08
Be9_g2u1000,4,9,g2u1000,M5,3,2,1,-4939.63,1.0434e+08
Be9_g2u1000,4,9,g2u1000,N6,4,3,0,-2778.37,1.04342e+08
Be9_g2u1000,4,9,g2u1000,N7,4,3,1,-2778.32,1.04342e+08
Be9_g2u1000,4,9,g2u1000,O8,5,4,0,-1778.12,1.04343e+08
Be9_g2u1000,4,9,g2u1000,O9,5,4,1,-1778.1,1.04343e+08
Be9_g2u1000,4,9,g2u1000,P10,6,5,0,-1234.79,1.04344e+08
Be9_g2u1000,4,9,g2u1000,P11,6,5,1,-1234.79,1.04344e+08
Be9_g2u1000,4,9,g2u1000,Q12,7,6,0,-907.193,1.04344e+08
Be9_g2u1000,4,9,g2u1000,Q13,7,6,1,-907.19,1.04344e+08
Be9_g2u1000,4,9,g2u1000,R14,8,7,0,-694.568,1.04344e+08
Be9_g2u1000,4,9,g2u1000,R15,8,7,1,-694.567,1.04344e+08
C12_g0u0050,6,12,g0u0050,K1,1,0,1,-100373,1.04569e+08
C12_g0u0050,6,12,g0u0050,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0050,6,12,g0u0050,L3,2,1,1,-25109,1.04644e+08
C12_g0u0050,6,12,g0u0050,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0050,6,12,g0u0050,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0050,6,12,g0u0050,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0050,6,12,g0u0050,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0050,6,12,g0u0050,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0050,6,12,g0u0050,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0050,6,12,g0u0050,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0050,6,12,g0u0050,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0050,6,12,g0u0050,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0050,6,12,g0u0050,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0050,6,12,g0u0050,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0050,6,12,g0u0050,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0100,6,12,g0u0100,K1,1,0,1,-100374,1.04569e+08
C12_g0u0100,6,12,g0u0100,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0100,6,12,g0u0100,L3,2,1,1,-25109,1.04644e+08
C12_g0u0100,6,12,g0u0100,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0100,6,12,g0u0100,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0100,6,12,g0u0100,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0100,6,12,g0u0100,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0100,6,12,g0u0100,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0100,6,12,g0u0100,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0100,6,12,g0u0100,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0100,6,12,g0u0100,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0100,6,12,g0u0100,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0100,6,12,g0u0100,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0100,6,12,g0u0100,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0100,6,12,g0u0100,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0150,6,12,g0u0150,K1,1,0,1,-100374,1.04569e+08
C12_g0u0150,6,12,g0u0150,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0150,6,12,g0u0150,L3,2,1,1,-25109,1.04644e+08
C12_g0u0150,6,12,g0u0150,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0150,6,12,g0u0150,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0150,6,12,g0u0150,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0150,6,12,g0u0150,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0150,6,12,g0u0150,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0150,6,12,g0u0150,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0150,6,12,g0u0150,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0150,6,12,g0u0150,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0150,6,12,g0u0150,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0150,6,12,g0u0150,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0150,6,12,g0u0150,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0150,6,12,g0u0150,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0200,6,12,g0u0200,K1,1,0,1,-100374,1.04569e+08
C12_g0u0200,6,12,g0u0200,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0200,6,12,g0u0200,L3,2,1,1,-25109,1.04644e+08
C12_g0u0200,6,12,g0u0200,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0200,6,12,g0u0200,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0200,6,12,g0u0200,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0200,6,12,g0u0200,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0200,6,12,g0u0200,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0200,6,12,g0u0200,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0200,6,12,g0u0200,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0200,6,12,g0u0200,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0200,6,12,g0u0200,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0200,6,12,g0u0200,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0200,6,12,g0u0200,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0200,6,12,g0u0200,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0250,6,12,g0u0250,K1,1,0,1,-100374,1.04569e+08
C12_g0u0250,6,12,g0u0250,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0250,6,12,g0u0250,L3,2,1,1,-25109,1.04644e+08
C12_g0u0250,6,12,g0u0250,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0250,6,12,g0u0250,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0250,6,12,g0u0250,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0250,6,12,g0u0250,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0250,6,12,g0u0250,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0250,6,12,g0u0250,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0250,6,12,g0u0250,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0250,6,12,g0u0250,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0250,6,12,g0u0250,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0250,6,12,g0u0250,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0250,6,12,g0u0250,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0250,6,12,g0u0250,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0300,6,12,g0u0300,K1,1,0,1,-100374,1.04569e+08
C12_g0u0300,6,12,g0u0300,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0300,6,12,g0u0300,L3,2,1,1,-25109,1.04644e+08
C12_g0u0300,6,12,g0u0300,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0300,6,12,g0u0300,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0300,6,12,g0u0300,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0300,6,12,g0u0300,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0300,6,12,g0u0300,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0300,6,12,g0u0300,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0300,6,12,g0u0300,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0300,6,12,g0u0300,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0300,6,12,g0u0300,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0300,6,12,g0u0300,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0300,6,12,g0u0300,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0300,6,12,g0u0300,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0350,6,12,g0u0350,K1,1,0,1,-100374,1.04569e+08
C12_g0u0350,6,12,g0u0350,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0350,6,12,g0u0350,L3,2,1,1,-25109,1.04644e+08
C12_g0u0350,6,12,g0u0350,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0350,6,12,g0u0350,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0350,6,12,g0u0350,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0350,6,12,g0u0350,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0350,6,12,g0u0350,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0350,6,12,g0u0350,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0350,6,12,g0u0350,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0350,6,12,g0u0350,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0350,6,12,g0u0350,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0350,6,12,g0u0350,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0350,6,12,g0u0350,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0350,6,12,g0u0350,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0400,6,12,g0u0400,K1,1,0,1,-100374,1.04569e+08
C12_g0u0400,6,12,g0u0400,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0400,6,12,g0u0400,L3,2,1,1,-25109,1.04644e+08
C12_g0u0400,6,12,g0u0400,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0400,6,12,g0u0400,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0400,6,12,g0u0400,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0400,6,12,g0u0400,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0400,6,12,g0u0400,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0400,6,12,g0u0400,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0400,6,12,g0u0400,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0400,6,12,g0u0400,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0400,6,12,g0u0400,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0400,6,12,g0u0400,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0400,6,12,g0u0400,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0400,6,12,g0u0400,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0450,6,12,g0u0450,K1,1,0,1,-100374,1.04569e+08
C12_g0u0450,6,12,g0u0450,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0450,6,12,g0u0450,L3,2,1,1,-25109,1.04644e+08
C12_g0u0450,6,12,g0u0450,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0450,6,12,g0u0450,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0450,6,12,g0u0450,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0450,6,12,g0u0450,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0450,6,12,g0u0450,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0450,6,12,g0u0450,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0450,6,12,g0u0450,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0450,6,12,g0u0450,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0450,6,12,g0u0450,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0450,6,12,g0u0450,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0450,6,12,g0u0450,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0450,6,12,g0u0450,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0500,6,12,g0u0500,K1,1,0,1,-100374,1.04569e+08
C12_g0u0500,6,12,g0u0500,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0500,6,12,g0u0500,L3,2,1,1,-25109,1.04644e+08
C12_g0u0500,6,12,g0u0500,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0500,6,12,g0u0500,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0500,6,12,g0u0500,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0500,6,12,g0u0500,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0500,6,12,g0u0500,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0500,6,12,g0u0500,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0500,6,12,g0u0500,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0500,6,12,g0u0500,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0500,6,12,g0u0500,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0500,6,12,g0u0500,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0500,6,12,g0u0500,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0500,6,12,g0u0500,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0550,6,12,g0u0550,K1,1,0,1,-100374,1.04569e+08
C12_g0u0550,6,12,g0u0550,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0550,6,12,g0u0550,L3,2,1,1,-25109,1.04644e+08
C12_g0u0550,6,12,g0u0550,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0550,6,12,g0u0550,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0550,6,12,g0u0550,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0550,6,12,g0u0550,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0550,6,12,g0u0550,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0550,6,12,g0u0550,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0550,6,12,g0u0550,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0550,6,12,g0u0550,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0550,6,12,g0u0550,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0550,6,12,g0u0550,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0550,6,12,g0u0550,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0550,6,12,g0u0550,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0600,6,12,g0u0600,K1,1,0,1,-100374,1.04569e+08
C12_g0u0600,6,12,g0u0600,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0600,6,12,g0u0600,L3,2,1,1,-25109,1.04644e+08
C12_g0u0600,6,12,g0u0600,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0600,6,12,g0u0600,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0600,6,12,g0u0600,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0600,6,12,g0u0600,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0600,6,12,g0u0600,O8,5,4,0,-4013.29,1.04665e+08
C12_g0u0600,6,12,g0u0600,O9,5,4,1,-4013.21,1.04665e+08
C12_g0u0600,6,12,g0u0600,P10,6,5,0,-2786.95,1.04666e+08
C12_g0u0600,6,12,g0u0600,P11,6,5,1,-2786.92,1.04666e+08
C12_g0u0600,6,12,g0u0600,Q12,7,6,0,-2047.54,1.04667e+08
C12_g0u0600,6,12,g0u0600,Q13,7,6,1,-2047.53,1.04667e+08
C12_g0u0600,6,12,g0u0600,R14,8,7,0,-1567.64,1.04667e+08
C12_g0u0600,6,12,g0u0600,R15,8,7,1,-1567.63,1.04667e+08
C12_g0u0700,6,12,g0u0700,K1,1,0,1,-100374,1.04569e+08
C12_g0u0700,6,12,g0u0700,L2,2,1,0,-25121.1,1.04644e+08
C12_g0u0700,6,12,g0u0700,L3,2,1,1,-25109,1.04644e+08
C12_g0u0700,6,12,g0u0700,M4,3,2,0,-11151.6,1.04658e+08
C12_g0u0700,6,12,g0u0700,M5,3,2,1,-11150.4,1.04658e+08
C12_g0u0700,6,12,g0u0700,N6,4,3,0,-6271.16,1.04663e+08
C12_g0u0700,6,12,g0u0700,N7,4,3,1,-6270.91,1.04663e+08
C12_g0u0700,6,12,g0u0700,O8,5,4,0,-4013.29,1.04665e+08
