run,Z,A,kind,level,status,rc,err_bytes,wall_s,input_sha256
Ba144_grid2,56,144,grid,2,RAN,0,0,33.070,74614abf1f00fbb82dca4f4fc96ea447b58ac327ba2087a75ded4b8dfadde94e
Ba145_rminus,56,145,rminus,0,RAN,0,0,1.992,763c0e4a8a719a2d79ec9348814a0914847291e3db24dfa8f266fe65c4070f57
Ba145_grid0,56,145,grid,0,RAN,0,0,1.978,9770f614df1903a877e7a10fac8ad2e684eff59787f04ff86d9d22ab2391dc34
Ba145_grid1,56,145,grid,1,RAN,0,0,8.084,bdee01a01dc1e58dfc32679d4f6b66fa01607a6b51fb24768862e8944ec38343
Ba145_grid2,56,145,grid,2,RAN,0,0,33.983,7d4617f848f6fe77d377e846a5a61fefbf50862771a4899e2f608122237ded34
Ba146_rminus,56,146,rminus,0,RAN,0,0,1.861,223aba2c481117974d26cc2a933046ebb49a454e29eacc47509fa4df8e55718d
Ba146_grid0,56,146,grid,0,RAN,0,0,1.900,97fa3f3dba1b799004cbe1f96eb1e7dcc58053975312cf1d265899c8532d7d62
Ba146_grid1,56,146,grid,1,RAN,0,0,7.899,192ce42a6e212fe49440e4a00161b91308b89c9d0ed9200f661262309a00084f
Ba146_grid2,56,146,grid,2,RAN,0,0,34.180,e72f7c5eb6ed94232958c754e5b49be3b76ff6e4533598160eb3cbbc5d0273a0
Ba148_rminus,56,148,rminus,0,RAN,0,0,1.876,d73e0138e42ef73e6bde4601faf293b8f5ccaca11d9e7f8745a8bc4b95e9c2b4
Ba148_grid0,56,148,grid,0,RAN,0,0,1.951,cf916ad9c9566d244bd4527fa6329f68a1401f13b80a1d5e0e22366c8ce61da9
Ba148_grid1,56,148,grid,1,RAN,0,0,7.357,5ce3f86425ddc44f0a4c225127ecf3817d32e8e79b944478860584933ba31067
Ba148_grid2,56,148,grid,2,RAN,0,0,33.515,d9f53a03a11526d9717fd0275e4bbe90080e6ca162b077ca33ed09398470c08f
La135_rminus,57,135,rminus,0,RAN,0,0,1.891,d0c76412090dc17f9c8bf0ed5e47b000a182ace0a8e6381552c016663f1df573
La135_grid0,57,135,grid,0,RAN,0,0,2.224,6e334c700113dd3d6272ef6a7fd4b51bfda169ac2dc1bd4386014ce1b27a9a52
La135_grid1,57,135,grid,1,RAN,0,0,8.439,3daec59d892bf55ef096255dc6699b73c24b4350e3aa3f494a2fcba717c311ba
La135_grid2,57,135,grid,2,RAN,0,0,33.193,2b1f64a91c9a5606d0c6f2339fe45f679c2f3f34c2183172186384a8a1767e40
La137_rminus,57,137,rminus,0,RAN,0,0,1.839,1f68faf5b723923db3243509d13c7d776cc09de82d76ee1fab610551f10fff58
La137_grid0,57,137,grid,0,RAN,0,0,2.282,83b9d1e79b81eeb1ff796a89aa50067051172d31cb2e06b232eae2b911a22492
La137_grid1,57,137,grid,1,RAN,0,0,7.975,f6cdf0412463bd6430ffe4349049a40ac86120bee835b4fe49fcdbb6da541481
La137_grid2,57,137,grid,2,RAN,0,0,33.554,b46b996ab9c7c9784877ea83c662fbf3b621c0aac3292836e75144a9a011bc36
La138_rminus,57,138,rminus,0,RAN,0,0,1.885,d595507cff99268d559728d243046b098f414642c703d71e88a0a96de0770ecd
La138_grid0,57,138,grid,0,RAN,0,0,2.167,392167eec55e7f554923e11940cc03a557a04f0cccae2b7607c4101ec3f004e5
La138_grid1,57,138,grid,1,RAN,0,0,8.315,4c4a3edbbc2dd89f9e9055a57002e8cf8f6d5f84bfaa3b0a69fd005580d8dee3
La138_grid2,57,138,grid,2,RAN,0,0,34.845,4d0af704a614b91b24b9cbf3620c38f07ea051406bbc9fec3a9e91a40152da4a
La139_rminus,57,139,rminus,0,RAN,0,0,1.835,2bdc87f1b1931d8c68ada34545cb03910a530a705af1c6da31fd4f402cddb09c
La139_grid0,57,139,grid,0,RAN,0,0,2.155,5932cf1fe3b534c7a1fc9dc97cec0acd82b3b780a21756c071a3cba303802669
La139_grid1,57,139,grid,1,RAN,0,0,7.820,7d072d4929e22b2733e8df72bb8dda3502925047dcd8e709c4f2187d45ec1c6a
La139_grid2,57,139,grid,2,RAN,0,0,33.438,ebf37a8445d410589522f329371ceb1f2e4426a750753b99e6706cc67f0d4d17
Ce136_rminus,58,136,rminus,0,RAN,0,0,1.780,c8202da15ef463e4c49e0cb290ddcddbeb6df38c385c901f57a20053cce19551
Ce136_grid0,58,136,grid,0,RAN,0,0,1.883,609c4cb4d14c21b0232ca27eb2452f6a54c9a2baccba995ccca4df6464c9a26b
Ce136_grid1,58,136,grid,1,RAN,0,0,8.093,0c031e86ca172b204bdd9e1c4dfa05a4c919bb3a6bf3078c2771b53e18ec5cb7
Ce136_grid2,58,136,grid,2,RAN,0,0,33.719,dbba49d2ec351bb6e9aca5477d50b0acd774276e6e37cc0c7a0f975674646614
Ce138_rminus,58,138,rminus,0,RAN,0,0,1.936,fef28bc3214835567a7aa1564777bd46dd85082049a37a8f97ba8ceb0eb5534a
Ce138_grid0,58,138,grid,0,RAN,0,0,1.975,9f59e77d11d49603287094eafddafc0a4d8ca4c4637a882f882d739f6289c9fb
Ce138_grid1,58,138,grid,1,RAN,0,0,8.213,eedc66b02aff1aa945641525dd88d3c738078aec53eb1061af79f050919d1bb4
Ce138_grid2,58,138,grid,2,RAN,0,0,33.238,3279e069913cdeea14ab38509f0918eb300d1b7d3aec5bb5fb2854289e72e950
Ce140_rminus,58,140,rminus,0,RAN,0,0,1.931,bac163bcc1be451b61df033aca6f9a2c3daf1a1a385573e6cff0598bb29c0856
Ce140_grid0,58,140,grid,0,RAN,0,0,1.867,6c2094e21aea4c8cc184a27ede003f227a0a0da3c7d56f2290e04fee2280d5c7
Ce140_grid1,58,140,grid,1,RAN,0,0,8.044,75a121bbe28d19658d3872f3c0fbf6b2fc927c43d2e7e5f65ccbcfe1ef704200
Ce140_grid2,58,140,grid,2,RAN,0,0,33.452,6f014c00875a316148a0bbcc3053b98b9e396dabbaf7df4d7c81b19b442dfd79
Ce142_rminus,58,142,rminus,0,RAN,0,0,1.958,f61e471ec1781c859e4f8c3ed9e885c736af2007f56389677a7774ffedd00d00
Ce142_grid0,58,142,grid,0,RAN,0,0,2.067,1d9a7b28c313b8a1e2f9fb7c4ba73af01864823bd1b23db2b086c16df803bec6
Ce142_grid1,58,142,grid,1,RAN,0,0,7.806,995d28a798209ab684558c78e0596ea74e55276e1099fc45d492d5283a9a3220
Ce142_grid2,58,142,grid,2,RAN,0,0,33.531,d70bd926438af820fbd20110c7291952c0f76b67b48a336b58efa22cb9c5b4a2
Ce144_rminus,58,144,rminus,0,RAN,0,0,1.927,6da1943cd0d411591be4bd436785adf032d58ed03bcb5237bd01a72ba615b651
Ce144_grid0,58,144,grid,0,RAN,0,0,1.923,dbce2032aa1baf5ab7b0e748c69f495e6420917fa14fa299f7b5e69db9d0a2c0
Ce144_grid1,58,144,grid,1,RAN,0,0,8.033,ba86d3148ab5497d5ce6aa6a2103503e7e57b3905830ce464ecaee5ff2aa35a0
Ce144_grid2,58,144,grid,2,RAN,0,0,32.519,2219c456ada2700ce0b7c89e835dea43d6be77e36de34d24dc287bff05396cbd
Ce146_rminus,58,146,rminus,0,RAN,0,0,1.950,6911b87304e22708c3980aeb8a6ebf0e53e0171116dc5227a5b2bdd90306e691
Ce146_grid0,58,146,grid,0,RAN,0,0,2.010,da8032448427ed99977300afc22295075fc2fdb505ef48187c6ac89eac564c61
Ce146_grid1,58,146,grid,1,RAN,0,0,8.340,e81fb2ee62cf2037b8826971387b38696174232c2c257e88cd136e1df85b895a
Ce146_grid2,58,146,grid,2,RAN,0,0,36.815,4d85ba8752a7f4cd210d70a8fb4aa16654e2d1e6226e3572a7e3cc615380dc13
Ce148_rminus,58,148,rminus,0,RAN,0,0,1.902,7874ea4e55777c74131010f558e99d43f5fbdd73d4a974eef9c5f06d6b504837
Ce148_grid0,58,148,grid,0,RAN,0,0,2.080,b3ac12adae29f5880dd54c830cad04b430f303d8769e9076dc7cf56be960af6b
Ce148_grid1,58,148,grid,1,RAN,0,0,7.956,d0f406b06dfd999206e0a9a27ad59ae497a832a8d372dbb75bf7e60831f1b54c
Ce148_grid2,58,148,grid,2,RAN,0,0,36.079,dc91de4e788228128d61f0d5f6624880397af7de97b2c6210fb9ca4f5762dd35
Pr141_rminus,59,141,rminus,0,RAN,0,0,2.137,4a4431c3ee9cfc49fc62d1504bf691513057b0987bfa5174daea101f406cfb3e
Pr141_grid0,59,141,grid,0,RAN,0,0,2.045,204267b80b4a349328147a422da7dbf1b88a404fabfcce93ffbfaee6e56bb16a
Pr141_grid1,59,141,grid,1,RAN,0,0,8.058,97275efbc3121ca5d33092b1800a1d286b1fe0df868057ee4d564446dab25a34
Pr141_grid2,59,141,grid,2,RAN,0,0,34.936,f8ef7a32250ff58c0a7755015941261257942d9e31d9b918095bae673047934b
Nd132_rminus,60,132,rminus,0,RAN,0,0,2.086,f06a3cb4e0c972b2a5afced437d02420c1d235bec21fc9f72d553810d7f24a89
Nd132_grid0,60,132,grid,0,RAN,0,0,2.042,acacb67f6fcf959508eecff0887e391691df18087fea593c1ff889fe0f42a355
Nd132_grid1,60,132,grid,1,RAN,0,0,8.251,dc2b214a6fccff2b9d6d414b227bdf742fd090067d2c3c75f2eeea644d1a797a
Nd132_grid2,60,132,grid,2,RAN,0,0,34.493,50e334cdf9a8b537445bdfc44253a2f8fc2774f704befcae31a1934fe1c56c06
Nd134_rminus,60,134,rminus,0,RAN,0,0,1.975,bb32ad6805e824becee022633ec50a1a6265935875463f2b55e07f38c85d9b21
Nd134_grid0,60,134,grid,0,RAN,0,0,2.009,af418def8f8ac82a5a31653a17098a80c0d45586f4c6e31de5d4b46085490e57
Nd134_grid1,60,134,grid,1,RAN,0,0,7.935,2f84433a38204a31234f60be0073418e8911bc775d4c96e1875b82b13a9e2fb6
Nd134_grid2,60,134,grid,2,RAN,0,0,35.419,7e8be3548b8dde8733e4d9f22cfeb510d39ac861db3f0a8af8a31c59092c6803
Nd135_rminus,60,135,rminus,0,RAN,0,0,2.023,1af767cd874717119615784a55f3b2e7ee7ea4e0bd98c1b957126a4a7a81ab94
Nd135_grid0,60,135,grid,0,RAN,0,0,2.016,f0d0aadbd0cc12a99fa0d3d54b1e3623f1f105cb41d0bae8518d40bee8c57807
Nd135_grid1,60,135,grid,1,RAN,0,0,8.183,7eaf544110bf72dc4b225ba3db7de7ca25cf3261b53543b713a03ba2caec113d
Nd135_grid2,60,135,grid,2,RAN,0,0,33.353,4a45fe9a70ff1442b11c95c458f50cc6e4086f911ca6dff97bfe8bac7bca1904
Nd136_rminus,60,136,rminus,0,RAN,0,0,2.103,650e2d09e52c91c0670ee9243be2adc8409c3b8764f7ac35e43a61719d0205fb
Nd136_grid0,60,136,grid,0,RAN,0,0,2.114,419032df9a3f773fac7be6c2ff1443694db64dc902b79abfe770951e2c7d4ffc
Nd136_grid1,60,136,grid,1,RAN,0,0,8.178,aae28bcf0f4ad8fbc35cf9d8facbca8d1149bbe2eea8775fda61c8a8f8463589
Nd136_grid2,60,136,grid,2,RAN,0,0,35.355,50812396ff1b59f2159fc7815859877f8ea33d57e76120fafbfc79b53613026a
Nd137_rminus,60,137,rminus,0,RAN,0,0,2.036,54a862a72c2f5d23f8517c4503ca52efc1d9f9a46604d55a1f4e65e401b1b344
Nd137_grid0,60,137,grid,0,RAN,0,0,2.114,768930168a4b70111f23afaedd7e249cc6e9aae4dd427cb119f5a244f8281f20
Nd137_grid1,60,137,grid,1,RAN,0,0,8.153,a2462284168a3a82be5db2f47ce2d2c4e6906f2aea8524ba5d8dfa5c865f1ec6
Nd137_grid2,60,137,grid,2,RAN,0,0,34.934,1fac1b6cc3b8ce26d1becc4eb1adde125643a5ccad33b942aec76d370290b290
Nd138_rminus,60,138,rminus,0,RAN,0,0,2.107,1c3133cdcead5508bbc73069fc792369706441f14b889e61784e90668e1f6ffd
Nd138_grid0,60,138,grid,0,RAN,0,0,2.151,d962b178b476471a9196f6592d99d8a53b43eff50d4662fa2966ad74ee718757
Nd138_grid1,60,138,grid,1,RAN,0,0,7.778,5029a52dee19a3d6537d2e6187097e4e3523244a5cb16525ee6d57c8cbd55424
Nd138_grid2,60,138,grid,2,RAN,0,0,32.878,1c3f482be81796fb976b035e2fb448338da93d214799e458d1fc60b2591ac2fa
Nd139_rminus,60,139,rminus,0,RAN,0,0,2.105,2a79564926b721308f85414e57abfaffee24b7cc1924adee80a83220f780452f
Nd139_grid0,60,139,grid,0,RAN,0,0,2.134,77b7b06510030d23efcedbef655126c8921f5457f27dbbdb5ec559de578e5b24
Nd139_grid1,60,139,grid,1,RAN,0,0,8.132,4e5cea1339a064a5857f10245273da30dbff68a0a900e913f872c40b9ed475d4
Nd139_grid2,60,139,grid,2,RAN,0,0,34.175,24e7dedeb556184a37ba671f6bf60c8704a9c58b3db2d9b7bc3683baee5d8437
Nd140_rminus,60,140,rminus,0,RAN,0,0,2.013,9d5e29d7482e9bf666991456504e748a260f3ed573ae580722b91bb41cd26d27
Nd140_grid0,60,140,grid,0,RAN,0,0,2.168,a3d365f89120c9494c64773dc67721969d0dbbb33c7418e36eaa4000e2b38dc1
Nd140_grid1,60,140,grid,1,RAN,0,0,8.641,c100f8d9cff81bb06b4cb99a4f3e53d6f7a049dfca53331c6e9a09e6f09e512d
Nd140_grid2,60,140,grid,2,RAN,0,0,34.012,b1ce228c616c819003cfca212c47e2a26f872490a9ac42a35d66eb09ba335223
Nd141_rminus,60,141,rminus,0,RAN,0,0,1.947,b44cffb7b8a97f5fffbc58258ca486e55ebe9e73284a16a14dcc8600a3fc42bc
Nd141_grid0,60,141,grid,0,RAN,0,0,2.067,b808b96fda71f08eec103e7caa70054bebb1663c194ceb01dfa1172dacde1bcc
Nd141_grid1,60,141,grid,1,RAN,0,0,8.096,737ce41d5c7e18a244a1c14f0c44f41d9f827d82f16d755ed6b7897997e7c625
Nd141_grid2,60,141,grid,2,RAN,0,0,35.411,339d8045288fe9da52c54e072f6d6d9c87b3e66eb5899a299d0dbc697809f27e
Nd142_rminus,60,142,rminus,0,RAN,0,0,2.046,06c5dce1229bfdd476818285e4e984f51070041fc0732b5ea9ecc867a816adb2
Nd142_grid0,60,142,grid,0,RAN,0,0,2.155,145383082cd14fe06a6b8843e51748434fb0d0673a19fcbd71d40ca983b299b0
Nd142_grid1,60,142,grid,1,RAN,0,0,8.230,dced27f674c773efdd845b0afe9a1cef8ab9da8d928cce70ad6eb4385bf81b3c
Nd142_grid2,60,142,grid,2,RAN,0,0,37.042,efc24e8b9b9727e2c9e4f0827fa23501c96a0ad349cc018f43951419b1be545b
Nd143_rminus,60,143,rminus,0,RAN,0,0,1.896,14e771d4c2d80a35862d372abd9dc8f5042a17544789bf5365d18d18830a40d4
Nd143_grid0,60,143,grid,0,RAN,0,0,2.140,94bef4677d08d3258b05bab2393a2a1c85286748f93425951b7407bb261550c0
Nd143_grid1,60,143,grid,1,RAN,0,0,8.252,100d2dbcc01b4c2c3e32b674045e20085caaf9727e1ee81f0a153757a1240020
Nd143_grid2,60,143,grid,2,RAN,0,0,34.908,1b05cb7cd98c83e377242459b86fec17cc0f8a1d3b25d0cee18e3ecfa888e674
Nd144_rminus,60,144,rminus,0,RAN,0,0,1.871,5d38554e2faff0ebba5caabd1abc627cb313f67e12fefeb08fa4b4682f689cd6
Nd144_grid0,60,144,grid,0,RAN,0,0,2.183,047692a2119dfa2fcd26e556a4a13f4364118e3927fa14bae4cbfb9928aedefb
Nd144_grid1,60,144,grid,1,RAN,0,0,8.134,243fda4e5cc630b8771737018700e8aa486efbb57a3fffafb7a01227675d0ffc
Nd144_grid2,60,144,grid,2,RAN,0,0,34.709,f662427fa54fb1d1deb31b68bae621c404ce417f9ac281c24e21d53efa6d8a7d
Nd145_rminus,60,145,rminus,0,RAN,0,0,2.104,689e4c67084739e1e62998d76339554adc672537d1c1e577b7ad06b36aef0a96
Nd145_grid0,60,145,grid,0,RAN,0,0,2.193,fb11f2f0b2303cd72c4a091439928000d2deb65f83c1065899615674cad2d9a7
Nd145_grid1,60,145,grid,1,RAN,0,0,8.007,504c38201516656799f266d9b84dfdb4ee8ff6cb9e87723472f3ca92d5de334e
Nd145_grid2,60,145,grid,2,RAN,0,0,34.884,8d9708f63c33e74563e2de70d592ae53dd51d0736d02e6691585140735925c82
Nd146_rminus,60,146,rminus,0,RAN,0,0,1.969,4950db610d7d01786d3894a304960e62f34c884fd063aa7d3b4f658593f4f317
Nd146_grid0,60,146,grid,0,RAN,0,0,2.229,6f7f46e80b05fde3ea50302034317717e7091f2c15ebe438c0c3f9769f8cbf14
Nd146_grid1,60,146,grid,1,RAN,0,0,8.316,f7b13eaee821119aac6664d84233c01889d6d2677ee2b64edc629312835b6c2d
Nd146_grid2,60,146,grid,2,RAN,0,0,35.200,4a5b79b7987a13be4a934c6b598ff0805cfbfeecd5a582528b6f4f343fa23b7d
Nd148_rminus,60,148,rminus,0,RAN,0,0,2.054,d792c43d74999d6ba1c2a21a7d8b8daa59714e4335403205963ab7770773bccb
Nd148_grid0,60,148,grid,0,RAN,0,0,2.157,8602f7ebf9ab3c63e904c01ce0eb6d56e32d78abb262cc53ba4f09379ed8b63a
Nd148_grid1,60,148,grid,1,RAN,0,0,8.532,bddecd8a5c7df03f95326f6068aed20c609e82fc96ebcfe6531340daa5c1a6ba
Nd148_grid2,60,148,grid,2,RAN,0,0,33.519,fbc169e525fbd8108264e3be3fb6495eaceab4be82d214bdc2067350a24cf8a1
Nd150_rminus,60,150,rminus,0,RAN,0,0,2.078,40b056969f2f18bfb2a04b6b1bd5a3e5f1cc06a65294d5d27d42d475373e6bd4
Nd150_grid0,60,150,grid,0,RAN,0,0,2.207,1472fb7fec239f2d5e84af1f9770bfd3f13ea26a16f336f55a1d80aad3902cae
Nd150_grid1,60,150,grid,1,RAN,0,0,8.353,f63ea90f518b61c8edc436e9c8cb6566d0eca80cd4634569f84e2bf76be26ef1
Nd150_grid2,60,150,grid,2,RAN,0,0,35.165,bcbc64cfab0e268a8545ed6fe3f9659ef039c9a88f231558eb2b3199381dc1ca
Sm138_rminus,62,138,rminus,0,RAN,0,0,2.036,0607109f3936aea33d3fc20f4ddf1e219f6e7fc778e23b748bbcc9a02c162d23
Sm138_grid0,62,138,grid,0,RAN,0,0,2.010,f3c9bbebc4a2b00c456cd7edc8b0e67ee02da5a039044591ee822235c090b5fb
Sm138_grid1,62,138,grid,1,RAN,0,0,7.676,81634f3216f0032dfbf9f3567b42ca671a185b6c25943feb8abc30fd8410fe67
Sm138_grid2,62,138,grid,2,RAN,0,0,35.006,a88def6fb3965898f0aa2a501657921b6137e7bff9b3cf58f7da67d618c0f4fd
Sm139_rminus,62,139,rminus,0,RAN,0,0,1.893,879fd12a20ec479b6cf7060a7383740e7c64088a9fd6b110edb336c2b75463f8
Sm139_grid0,62,139,grid,0,RAN,0,0,1.906,0a2f313a8b230e20a58bf2090e3614d1b658a8d8b98200793ec6a5ecdbcaf0d1
Sm139_grid1,62,139,grid,1,RAN,0,0,8.979,cd398b53b27953e89864c4dbe0042ff8f0c133b2fec47dfd966a8657ceee572a
Sm139_grid2,62,139,grid,2,RAN,0,0,35.777,b01865dd2ac11f0d94e0b62c8bdd48b54ab8c3da74c81f202739bb662fc6b23c
Sm140_rminus,62,140,rminus,0,RAN,0,0,2.130,1a6fa08b6c343143dbfd5cb6fabaee9c05f9902f9142ba319666695f1806e12a
Sm140_grid0,62,140,grid,0,RAN,0,0,1.884,c46dd406f418361dad89b650928824c7e1ddf4b23cfd91b5f809d19a73dc9da5
Sm140_grid1,62,140,grid,1,RAN,0,0,8.165,7848d076b556e06ed2ef505bb8b93459a4f12d7d477a357153ffb5c1ea987db9
Sm140_grid2,62,140,grid,2,RAN,0,0,32.456,d6755e69b563f75d078b9b2b3c46d657605b08288215d9d1b07adef25919ec71
Sm141_rminus,62,141,rminus,0,RAN,0,0,2.054,21c2903945ae0a55bdebdb4438f418a3378aa8ba46209f54479ad1468935d799
Sm141_grid0,62,141,grid,0,RAN,0,0,2.037,fe201c68a8d8e09779218f80e9ab196a34c9c28a5ac66ed8a113529252084827
Sm141_grid1,62,141,grid,1,RAN,0,0,8.981,8ba0c6267c32ab4bf2629da56dc171a3473e2bb59ddef991b065608c8c74aba8
Sm141_grid2,62,141,grid,2,RAN,0,0,34.730,0064cbe6e55bbaa994cfd597c263fcb7824a047cb86ba66a6867ffe4dd33171b
Sm142_rminus,62,142,rminus,0,RAN,0,0,2.022,a253f636a56cc62c2abdacf78fb582f67eccea539535af848b7ecc0359a2b6f1
Sm142_grid0,62,142,grid,0,RAN,0,0,2.031,4bd609110581e1b7f328b323afeeb3f9e772a82da5527836a60b109af12760fc
Sm142_grid1,62,142,grid,1,RAN,0,0,7.485,b6c7ef7249d2cbb271c3dc3d35897c5db4caaf9e32ba54147642362aff9ef677
Sm142_grid2,62,142,grid,2,RAN,0,0,35.236,408268a4a4dfc64134c5f0aa00895ede7f7962310049c82f5a7064ea3009c436
Sm143_rminus,62,143,rminus,0,RAN,0,0,1.883,4ab61d378e5d53bc9f85dae7797cb5b1503a48b00b13056c6306bb075e38c682
Sm143_grid0,62,143,grid,0,RAN,0,0,1.934,b07717e18211331b614eafc8957d6e0bc206a26fb310af0b640004a56ee37658
Sm143_grid1,62,143,grid,1,RAN,0,0,9.329,9758024dfabab24bb56c4c4ee0ca621ecb7b0704e70ed3d1fdd6c055a035130d
Sm143_grid2,62,143,grid,2,RAN,0,0,33.974,1de3a13947396a4baa3fd20afb1a55b211f3f30187a3626bc0ad148b507b786b
Sm144_rminus,62,144,rminus,0,RAN,0,0,2.014,bb7ecd6960a6ab2922c98c15b30c304ab1c71e502b3f6e1adb80f27600b2d39f
Sm144_grid0,62,144,grid,0,RAN,0,0,1.925,352f0ff3a1bb30598dfad2953f579f085cc2767015d761b32c13568a90c5eaa5
Sm144_grid1,62,144,grid,1,RAN,0,0,8.309,e6fbbf47e65b3163f716901b7106a09c2bdbbe5de246345acf9007a83428b292
Sm144_grid2,62,144,grid,2,RAN,0,0,35.842,003484c83c6dd0055db6e4aa72fe5860ac50fd68d205eb2a6501338d2efe976c
Sm145_rminus,62,145,rminus,0,RAN,0,0,2.012,5166794c5b8fe6810cbd56e01ab3fe7d841ce813e92140339a8ed36c942b71d7
Sm145_grid0,62,145,grid,0,RAN,0,0,2.010,544c39b7d93dd688e47d69f52a454703777c8bf26c475b7c87f2a58bc9d362dc
Sm145_grid1,62,145,grid,1,RAN,0,0,8.869,975ecfdbfa617482bf7d8e5a3700a5e19860e39c3bb8a17a9580f1072ecd5cf7
Sm145_grid2,62,145,grid,2,RAN,0,0,34.790,09bbb823e09301852f9f033622790d6cb9ff2e824e18cdd7440a2b72e92b99fc
Sm146_rminus,62,146,rminus,0,RAN,0,0,2.003,a793f4fed445564e7a15550e1c691950a236b28b4ff853b8371dc77f3ef1d975
Sm146_grid0,62,146,grid,0,RAN,0,0,1.852,813fc3561939642aa8e20a5261c444811ea88333cfed0529667947afad0e5b1e
Sm146_grid1,62,146,grid,1,RAN,0,0,7.840,5cc1643ecd036a08f69da81bb9663554a7429e05077851a01bce451f0d1f5b75
Sm146_grid2,62,146,grid,2,RAN,0,0,34.828,90ef15787850cafb30d18e30ffef13cceecb6d5f0f431645ee5fe2fb7bcf58e3
Sm147_rminus,62,147,rminus,0,RAN,0,0,2.110,5949e3f12bc0ccd38242e379b2c6295b3dc186721d2ec70819b11b97aaaa3162
Sm147_grid0,62,147,grid,0,RAN,0,0,1.740,0eb5784345103532dbb16cf5a68726af8f8bf64cef4f35d3eb209c15e3052d4d
Sm147_grid1,62,147,grid,1,RAN,0,0,9.114,bf2790fbca2b4baa863b310f61ed2e69e57412dc9062c1c8787315f977b0476b
Sm147_grid2,62,147,grid,2,RAN,0,0,36.620,401b80bef4cf1303abd9e408c67157e0d184b396d7f5920f826d4fbd8a2bfdcf
Sm148_rminus,62,148,rminus,0,RAN,0,0,1.993,7f4f842ac780f5b162486b16108c22861e1cf038d23bbe7b4afb4c8d54fa24a9
Sm148_grid0,62,148,grid,0,RAN,0,0,1.881,59604ea16e7125b4516a3d0439c98fafa95a44ba2e22b89e8a0de39f94699426
Sm148_grid1,62,148,grid,1,RAN,0,0,7.926,7599e3e335014cf21987895728f744845f9c549bf2d53e0cd22e0afd24ed7fa7
Sm148_grid2,62,148,grid,2,RAN,0,0,36.970,839d17515372074c050b339f4f20970150e2ccdd3c4fa31e41122205876dcc70
Sm149_rminus,62,149,rminus,0,RAN,0,0,2.009,f6d311cc3d4a3c15539dd76248790b1b46bb7876eda86ea83810c773fa7e5101
Sm149_grid0,62,149,grid,0,RAN,0,0,1.805,a05fe1861dace38b26fe8d5af6e010c01dbb0d95fa2090ac569a1286decb6118
Sm149_grid1,62,149,grid,1,RAN,0,0,8.766,4d190b4661a034480d1d01ce56fccea6f7bb039d258b4592cf16d7ace9b452af
Sm149_grid2,62,149,grid,2,RAN,0,0,34.029,3a959921b1f9b1048ddecd2b93dfedb518f4523c5e559853f880e8fd0d315889
Sm150_rminus,62,150,rminus,0,RAN,0,0,1.983,70a5ac34a85b384e59a321f4b6d043aab3035311dd7f6223fbc9e76efe8ac594
Sm150_grid0,62,150,grid,0,RAN,0,0,1.984,55604d0a0e9cd5fbf90fc5717bc8bbe5b9df624c6d21e840b4e660329c5ea92c
Sm150_grid1,62,150,grid,1,RAN,0,0,7.861,508bda5d739b86e222ff0163b5d9cfcddfc81b7a66a8377f2f9bd600e99120f8
Sm150_grid2,62,150,grid,2,RAN,0,0,34.756,6d5f6f8ccd81bf18ac3280fa97181bd6f697ed91f733cf91d8a25bc009da471b
Sm151_rminus,62,151,rminus,0,RAN,0,0,2.035,4084e1e309ca0ac63732ea83015f27939f7c8191893958043ddd4a500668d044
Sm151_grid0,62,151,grid,0,RAN,0,0,2.024,2f07e3c2ef73193ba614d29dac438c046079d35cd0f8a0e105858110042367a3
Sm151_grid1,62,151,grid,1,RAN,0,0,8.592,d9d5184db055e47f5bf79791ce71f3cc2ec99e7382a382e1b4cae84ece118414
Sm151_grid2,62,151,grid,2,RAN,0,0,35.820,888db6d191ec7fd39fac0ca4b349b2a8f7fdb015cefaa60473a8298f6f43f3b3
Sm152_rminus,62,152,rminus,0,RAN,0,0,1.920,28084db0d927e66695304d7f75a96213d737bc51c090a20ac12e042559ec7231
Sm152_grid0,62,152,grid,0,RAN,0,0,1.849,2df47bcfbfb49443e9b76f958ec703d4e74e9cea0ed7e2204ad0f309dd4289ba
Sm152_grid1,62,152,grid,1,RAN,0,0,7.915,27e8e7a5d47049a50317d4c0c055be835f87de02fdce2872b0f803ecac7b2fb0
Sm152_grid2,62,152,grid,2,RAN,0,0,33.522,b73a259621ab0e8f2de428ffcd5f619aab91b6c46d0019f58036ddf330758c99
Sm153_rminus,62,153,rminus,0,RAN,0,0,1.854,957fd9124d6972a41d54d25af80252c191fe6156f13524e59f1febf25a8c1aee
Sm153_grid0,62,153,grid,0,RAN,0,0,1.934,449b043356ca55e85d61083e37c4c234e84c97834fbf329d153cd1b532a49c37
Sm153_grid1,62,153,grid,1,RAN,0,0,8.834,edda71d99067e8ea7cceeb9c8910715edddfb5cefd73ff7fa82882c8f25df181
Sm153_grid2,62,153,grid,2,RAN,0,0,34.152,6765169b4e5bbb745e2dc891d5a7e18faa75d183e8f2d0d8aed739fe305b3270
Sm154_rminus,62,154,rminus,0,RAN,0,0,1.940,8994642add7e781dcf748d46aec212004ac78e55ba2a6b800bad6c6e6c76944d
Sm154_grid0,62,154,grid,0,RAN,0,0,1.789,9aa77716897895a317fa14fac07b1818038df69be2b7623760d47356a9f8a4f7
