run,Z,A,kind,level,state,n,l,s,binding_eV,total_eV
Nd139_grid2,60,139,grid,2,N7,4,3,1,-635868,1.04936e+08
Nd139_grid2,60,139,grid,2,O8,5,4,0,-406939,1.05165e+08
Nd139_grid2,60,139,grid,2,O9,5,4,1,-406151,1.05166e+08
Nd139_grid2,60,139,grid,2,P10,6,5,0,-282025,1.0529e+08
Nd139_grid2,60,139,grid,2,P11,6,5,1,-281723,1.0529e+08
Nd139_grid2,60,139,grid,2,Q12,7,6,0,-206968,1.05365e+08
Nd139_grid2,60,139,grid,2,Q13,7,6,1,-206832,1.05365e+08
Nd139_grid2,60,139,grid,2,R14,8,7,0,-158352,1.05414e+08
Nd139_grid2,60,139,grid,2,R15,8,7,1,-158284,1.05414e+08
Nd140_rminus,60,140,rminus,0,K1,1,0,1,-6.89245e+06,9.86803e+07
Nd140_rminus,60,140,rminus,0,L2,2,1,0,-2.6191e+06,1.02954e+08
Nd140_rminus,60,140,rminus,0,L3,2,1,1,-2.53743e+06,1.03035e+08
Nd140_rminus,60,140,rminus,0,M4,3,2,0,-1.14702e+06,1.04426e+08
Nd140_rminus,60,140,rminus,0,M5,3,2,1,-1.13462e+06,1.04438e+08
Nd140_rminus,60,140,rminus,0,N6,4,3,0,-638461,1.04934e+08
Nd140_rminus,60,140,rminus,0,N7,4,3,1,-635871,1.04937e+08
Nd140_rminus,60,140,rminus,0,O8,5,4,0,-406941,1.05166e+08
Nd140_rminus,60,140,rminus,0,O9,5,4,1,-406153,1.05167e+08
Nd140_rminus,60,140,rminus,0,P10,6,5,0,-282027,1.05291e+08
Nd140_rminus,60,140,rminus,0,P11,6,5,1,-281724,1.05291e+08
Nd140_rminus,60,140,rminus,0,Q12,7,6,0,-206969,1.05366e+08
Nd140_rminus,60,140,rminus,0,Q13,7,6,1,-206833,1.05366e+08
Nd140_rminus,60,140,rminus,0,R14,8,7,0,-158353,1.05414e+08
Nd140_rminus,60,140,rminus,0,R15,8,7,1,-158285,1.05414e+08
Nd140_grid0,60,140,grid,0,K1,1,0,1,-6.89092e+06,9.86819e+07
Nd140_grid0,60,140,grid,0,L2,2,1,0,-2.61901e+06,1.02954e+08
Nd140_grid0,60,140,grid,0,L3,2,1,1,-2.53737e+06,1.03035e+08
Nd140_grid0,60,140,grid,0,M4,3,2,0,-1.14702e+06,1.04426e+08
Nd140_grid0,60,140,grid,0,M5,3,2,1,-1.13462e+06,1.04438e+08
Nd140_grid0,60,140,grid,0,N6,4,3,0,-638461,1.04934e+08
Nd140_grid0,60,140,grid,0,N7,4,3,1,-635871,1.04937e+08
Nd140_grid0,60,140,grid,0,O8,5,4,0,-406941,1.05166e+08
Nd140_grid0,60,140,grid,0,O9,5,4,1,-406153,1.05167e+08
Nd140_grid0,60,140,grid,0,P10,6,5,0,-282027,1.05291e+08
Nd140_grid0,60,140,grid,0,P11,6,5,1,-281724,1.05291e+08
Nd140_grid0,60,140,grid,0,Q12,7,6,0,-206969,1.05366e+08
Nd140_grid0,60,140,grid,0,Q13,7,6,1,-206833,1.05366e+08
Nd140_grid0,60,140,grid,0,R14,8,7,0,-158353,1.05414e+08
Nd140_grid0,60,140,grid,0,R15,8,7,1,-158285,1.05414e+08
Nd140_grid1,60,140,grid,1,K1,1,0,1,-6.89105e+06,9.86817e+07
Nd140_grid1,60,140,grid,1,L2,2,1,0,-2.61902e+06,1.02954e+08
Nd140_grid1,60,140,grid,1,L3,2,1,1,-2.53738e+06,1.03035e+08
Nd140_grid1,60,140,grid,1,M4,3,2,0,-1.14702e+06,1.04426e+08
Nd140_grid1,60,140,grid,1,M5,3,2,1,-1.13462e+06,1.04438e+08
Nd140_grid1,60,140,grid,1,N6,4,3,0,-638462,1.04934e+08
Nd140_grid1,60,140,grid,1,N7,4,3,1,-635871,1.04937e+08
Nd140_grid1,60,140,grid,1,O8,5,4,0,-406941,1.05166e+08
Nd140_grid1,60,140,grid,1,O9,5,4,1,-406153,1.05167e+08
Nd140_grid1,60,140,grid,1,P10,6,5,0,-282027,1.05291e+08
Nd140_grid1,60,140,grid,1,P11,6,5,1,-281724,1.05291e+08
Nd140_grid1,60,140,grid,1,Q12,7,6,0,-206969,1.05366e+08
Nd140_grid1,60,140,grid,1,Q13,7,6,1,-206833,1.05366e+08
Nd140_grid1,60,140,grid,1,R14,8,7,0,-158353,1.05414e+08
Nd140_grid1,60,140,grid,1,R15,8,7,1,-158285,1.05414e+08
Nd140_grid2,60,140,grid,2,K1,1,0,1,-6.89109e+06,9.86817e+07
Nd140_grid2,60,140,grid,2,L2,2,1,0,-2.61903e+06,1.02954e+08
Nd140_grid2,60,140,grid,2,L3,2,1,1,-2.53738e+06,1.03035e+08
Nd140_grid2,60,140,grid,2,M4,3,2,0,-1.14702e+06,1.04426e+08
Nd140_grid2,60,140,grid,2,M5,3,2,1,-1.13462e+06,1.04438e+08
Nd140_grid2,60,140,grid,2,N6,4,3,0,-638462,1.04934e+08
Nd140_grid2,60,140,grid,2,N7,4,3,1,-635871,1.04937e+08
Nd140_grid2,60,140,grid,2,O8,5,4,0,-406941,1.05166e+08
Nd140_grid2,60,140,grid,2,O9,5,4,1,-406153,1.05167e+08
Nd140_grid2,60,140,grid,2,P10,6,5,0,-282027,1.05291e+08
Nd140_grid2,60,140,grid,2,P11,6,5,1,-281724,1.05291e+08
Nd140_grid2,60,140,grid,2,Q12,7,6,0,-206969,1.05366e+08
Nd140_grid2,60,140,grid,2,Q13,7,6,1,-206833,1.05366e+08
Nd140_grid2,60,140,grid,2,R14,8,7,0,-158353,1.05414e+08
Nd140_grid2,60,140,grid,2,R15,8,7,1,-158285,1.05414e+08
Nd141_rminus,60,141,rminus,0,K1,1,0,1,-6.89507e+06,9.86783e+07
Nd141_rminus,60,141,rminus,0,L2,2,1,0,-2.61927e+06,1.02954e+08
Nd141_rminus,60,141,rminus,0,L3,2,1,1,-2.53754e+06,1.03036e+08
Nd141_rminus,60,141,rminus,0,M4,3,2,0,-1.14703e+06,1.04426e+08
Nd141_rminus,60,141,rminus,0,M5,3,2,1,-1.13463e+06,1.04439e+08
Nd141_rminus,60,141,rminus,0,N6,4,3,0,-638465,1.04935e+08
Nd141_rminus,60,141,rminus,0,N7,4,3,1,-635875,1.04938e+08
Nd141_rminus,60,141,rminus,0,O8,5,4,0,-406943,1.05166e+08
Nd141_rminus,60,141,rminus,0,O9,5,4,1,-406155,1.05167e+08
Nd141_rminus,60,141,rminus,0,P10,6,5,0,-282028,1.05291e+08
Nd141_rminus,60,141,rminus,0,P11,6,5,1,-281726,1.05292e+08
Nd141_rminus,60,141,rminus,0,Q12,7,6,0,-206970,1.05366e+08
Nd141_rminus,60,141,rminus,0,Q13,7,6,1,-206834,1.05367e+08
Nd141_rminus,60,141,rminus,0,R14,8,7,0,-158354,1.05415e+08
Nd141_rminus,60,141,rminus,0,R15,8,7,1,-158286,1.05415e+08
Nd141_grid0,60,141,grid,0,K1,1,0,1,-6.89354e+06,9.86799e+07
Nd141_grid0,60,141,grid,0,L2,2,1,0,-2.61918e+06,1.02954e+08
Nd141_grid0,60,141,grid,0,L3,2,1,1,-2.53748e+06,1.03036e+08
Nd141_grid0,60,141,grid,0,M4,3,2,0,-1.14703e+06,1.04426e+08
Nd141_grid0,60,141,grid,0,M5,3,2,1,-1.13463e+06,1.04439e+08
Nd141_grid0,60,141,grid,0,N6,4,3,0,-638465,1.04935e+08
Nd141_grid0,60,141,grid,0,N7,4,3,1,-635875,1.04938e+08
Nd141_grid0,60,141,grid,0,O8,5,4,0,-406943,1.05166e+08
Nd141_grid0,60,141,grid,0,O9,5,4,1,-406155,1.05167e+08
Nd141_grid0,60,141,grid,0,P10,6,5,0,-282028,1.05291e+08
Nd141_grid0,60,141,grid,0,P11,6,5,1,-281726,1.05292e+08
Nd141_grid0,60,141,grid,0,Q12,7,6,0,-206970,1.05366e+08
Nd141_grid0,60,141,grid,0,Q13,7,6,1,-206834,1.05367e+08
Nd141_grid0,60,141,grid,0,R14,8,7,0,-158354,1.05415e+08
Nd141_grid0,60,141,grid,0,R15,8,7,1,-158286,1.05415e+08
Nd141_grid1,60,141,grid,1,K1,1,0,1,-6.89367e+06,9.86797e+07
Nd141_grid1,60,141,grid,1,L2,2,1,0,-2.61919e+06,1.02954e+08
Nd141_grid1,60,141,grid,1,L3,2,1,1,-2.53749e+06,1.03036e+08
Nd141_grid1,60,141,grid,1,M4,3,2,0,-1.14703e+06,1.04426e+08
Nd141_grid1,60,141,grid,1,M5,3,2,1,-1.13463e+06,1.04439e+08
Nd141_grid1,60,141,grid,1,N6,4,3,0,-638465,1.04935e+08
Nd141_grid1,60,141,grid,1,N7,4,3,1,-635875,1.04938e+08
Nd141_grid1,60,141,grid,1,O8,5,4,0,-406944,1.05166e+08
Nd141_grid1,60,141,grid,1,O9,5,4,1,-406155,1.05167e+08
Nd141_grid1,60,141,grid,1,P10,6,5,0,-282029,1.05291e+08
Nd141_grid1,60,141,grid,1,P11,6,5,1,-281726,1.05292e+08
Nd141_grid1,60,141,grid,1,Q12,7,6,0,-206970,1.05366e+08
Nd141_grid1,60,141,grid,1,Q13,7,6,1,-206834,1.05367e+08
Nd141_grid1,60,141,grid,1,R14,8,7,0,-158354,1.05415e+08
Nd141_grid1,60,141,grid,1,R15,8,7,1,-158286,1.05415e+08
Nd141_grid2,60,141,grid,2,K1,1,0,1,-6.8937e+06,9.86797e+07
Nd141_grid2,60,141,grid,2,L2,2,1,0,-2.6192e+06,1.02954e+08
Nd141_grid2,60,141,grid,2,L3,2,1,1,-2.53749e+06,1.03036e+08
Nd141_grid2,60,141,grid,2,M4,3,2,0,-1.14703e+06,1.04426e+08
Nd141_grid2,60,141,grid,2,M5,3,2,1,-1.13463e+06,1.04439e+08
Nd141_grid2,60,141,grid,2,N6,4,3,0,-638465,1.04935e+08
Nd141_grid2,60,141,grid,2,N7,4,3,1,-635875,1.04938e+08
Nd141_grid2,60,141,grid,2,O8,5,4,0,-406944,1.05166e+08
Nd141_grid2,60,141,grid,2,O9,5,4,1,-406155,1.05167e+08
Nd141_grid2,60,141,grid,2,P10,6,5,0,-282029,1.05291e+08
Nd141_grid2,60,141,grid,2,P11,6,5,1,-281726,1.05292e+08
Nd141_grid2,60,141,grid,2,Q12,7,6,0,-206970,1.05366e+08
Nd141_grid2,60,141,grid,2,Q13,7,6,1,-206834,1.05367e+08
Nd141_grid2,60,141,grid,2,R14,8,7,0,-158354,1.05415e+08
Nd141_grid2,60,141,grid,2,R15,8,7,1,-158286,1.05415e+08
Nd142_rminus,60,142,rminus,0,K1,1,0,1,-6.89114e+06,9.86828e+07
Nd142_rminus,60,142,rminus,0,L2,2,1,0,-2.61905e+06,1.02955e+08
Nd142_rminus,60,142,rminus,0,L3,2,1,1,-2.53741e+06,1.03037e+08
Nd142_rminus,60,142,rminus,0,M4,3,2,0,-1.14704e+06,1.04427e+08
Nd142_rminus,60,142,rminus,0,M5,3,2,1,-1.13464e+06,1.04439e+08
Nd142_rminus,60,142,rminus,0,N6,4,3,0,-638468,1.04936e+08
Nd142_rminus,60,142,rminus,0,N7,4,3,1,-635878,1.04938e+08
Nd142_rminus,60,142,rminus,0,O8,5,4,0,-406946,1.05167e+08
Nd142_rminus,60,142,rminus,0,O9,5,4,1,-406158,1.05168e+08
Nd142_rminus,60,142,rminus,0,P10,6,5,0,-282030,1.05292e+08
Nd142_rminus,60,142,rminus,0,P11,6,5,1,-281727,1.05292e+08
Nd142_rminus,60,142,rminus,0,Q12,7,6,0,-206971,1.05367e+08
Nd142_rminus,60,142,rminus,0,Q13,7,6,1,-206836,1.05367e+08
Nd142_rminus,60,142,rminus,0,R14,8,7,0,-158355,1.05416e+08
Nd142_rminus,60,142,rminus,0,R15,8,7,1,-158287,1.05416e+08
Nd142_grid0,60,142,grid,0,K1,1,0,1,-6.88967e+06,9.86843e+07
Nd142_grid0,60,142,grid,0,L2,2,1,0,-2.61896e+06,1.02955e+08
Nd142_grid0,60,142,grid,0,L3,2,1,1,-2.53735e+06,1.03037e+08
Nd142_grid0,60,142,grid,0,M4,3,2,0,-1.14704e+06,1.04427e+08
Nd142_grid0,60,142,grid,0,M5,3,2,1,-1.13464e+06,1.04439e+08
Nd142_grid0,60,142,grid,0,N6,4,3,0,-638469,1.04936e+08
Nd142_grid0,60,142,grid,0,N7,4,3,1,-635878,1.04938e+08
Nd142_grid0,60,142,grid,0,O8,5,4,0,-406946,1.05167e+08
Nd142_grid0,60,142,grid,0,O9,5,4,1,-406158,1.05168e+08
Nd142_grid0,60,142,grid,0,P10,6,5,0,-282030,1.05292e+08
Nd142_grid0,60,142,grid,0,P11,6,5,1,-281727,1.05292e+08
Nd142_grid0,60,142,grid,0,Q12,7,6,0,-206971,1.05367e+08
Nd142_grid0,60,142,grid,0,Q13,7,6,1,-206836,1.05367e+08
Nd142_grid0,60,142,grid,0,R14,8,7,0,-158355,1.05416e+08
Nd142_grid0,60,142,grid,0,R15,8,7,1,-158287,1.05416e+08
Nd142_grid1,60,142,grid,1,K1,1,0,1,-6.8898e+06,9.86842e+07
Nd142_grid1,60,142,grid,1,L2,2,1,0,-2.61897e+06,1.02955e+08
Nd142_grid1,60,142,grid,1,L3,2,1,1,-2.53736e+06,1.03037e+08
Nd142_grid1,60,142,grid,1,M4,3,2,0,-1.14704e+06,1.04427e+08
Nd142_grid1,60,142,grid,1,M5,3,2,1,-1.13464e+06,1.04439e+08
Nd142_grid1,60,142,grid,1,N6,4,3,0,-638469,1.04936e+08
Nd142_grid1,60,142,grid,1,N7,4,3,1,-635879,1.04938e+08
Nd142_grid1,60,142,grid,1,O8,5,4,0,-406946,1.05167e+08
Nd142_grid1,60,142,grid,1,O9,5,4,1,-406158,1.05168e+08
Nd142_grid1,60,142,grid,1,P10,6,5,0,-282030,1.05292e+08
Nd142_grid1,60,142,grid,1,P11,6,5,1,-281728,1.05292e+08
Nd142_grid1,60,142,grid,1,Q12,7,6,0,-206971,1.05367e+08
Nd142_grid1,60,142,grid,1,Q13,7,6,1,-206836,1.05367e+08
Nd142_grid1,60,142,grid,1,R14,8,7,0,-158355,1.05416e+08
Nd142_grid1,60,142,grid,1,R15,8,7,1,-158287,1.05416e+08
Nd142_grid2,60,142,grid,2,K1,1,0,1,-6.88984e+06,9.86841e+07
Nd142_grid2,60,142,grid,2,L2,2,1,0,-2.61898e+06,1.02955e+08
Nd142_grid2,60,142,grid,2,L3,2,1,1,-2.53736e+06,1.03037e+08
Nd142_grid2,60,142,grid,2,M4,3,2,0,-1.14704e+06,1.04427e+08
Nd142_grid2,60,142,grid,2,M5,3,2,1,-1.13464e+06,1.04439e+08
Nd142_grid2,60,142,grid,2,N6,4,3,0,-638469,1.04936e+08
Nd142_grid2,60,142,grid,2,N7,4,3,1,-635879,1.04938e+08
Nd142_grid2,60,142,grid,2,O8,5,4,0,-406946,1.05167e+08
Nd142_grid2,60,142,grid,2,O9,5,4,1,-406158,1.05168e+08
Nd142_grid2,60,142,grid,2,P10,6,5,0,-282030,1.05292e+08
Nd142_grid2,60,142,grid,2,P11,6,5,1,-281728,1.05292e+08
Nd142_grid2,60,142,grid,2,Q12,7,6,0,-206971,1.05367e+08
Nd142_grid2,60,142,grid,2,Q13,7,6,1,-206836,1.05367e+08
Nd142_grid2,60,142,grid,2,R14,8,7,0,-158355,1.05416e+08
Nd142_grid2,60,142,grid,2,R15,8,7,1,-158287,1.05416e+08
Nd143_rminus,60,143,rminus,0,K1,1,0,1,-6.88352e+06,9.86911e+07
Nd143_rminus,60,143,rminus,0,L2,2,1,0,-2.6186e+06,1.02956e+08
Nd143_rminus,60,143,rminus,0,L3,2,1,1,-2.53713e+06,1.03037e+08
Nd143_rminus,60,143,rminus,0,M4,3,2,0,-1.14704e+06,1.04428e+08
Nd143_rminus,60,143,rminus,0,M5,3,2,1,-1.13464e+06,1.0444e+08
Nd143_rminus,60,143,rminus,0,N6,4,3,0,-638472,1.04936e+08
Nd143_rminus,60,143,rminus,0,N7,4,3,1,-635882,1.04939e+08
Nd143_rminus,60,143,rminus,0,O8,5,4,0,-406948,1.05168e+08
Nd143_rminus,60,143,rminus,0,O9,5,4,1,-406160,1.05168e+08
Nd143_rminus,60,143,rminus,0,P10,6,5,0,-282032,1.05293e+08
Nd143_rminus,60,143,rminus,0,P11,6,5,1,-281729,1.05293e+08
Nd143_rminus,60,143,rminus,0,Q12,7,6,0,-206972,1.05368e+08
Nd143_rminus,60,143,rminus,0,Q13,7,6,1,-206837,1.05368e+08
Nd143_rminus,60,143,rminus,0,R14,8,7,0,-158355,1.05416e+08
Nd143_rminus,60,143,rminus,0,R15,8,7,1,-158287,1.05416e+08
Nd143_grid0,60,143,grid,0,K1,1,0,1,-6.88199e+06,9.86926e+07
Nd143_grid0,60,143,grid,0,L2,2,1,0,-2.61851e+06,1.02956e+08
Nd143_grid0,60,143,grid,0,L3,2,1,1,-2.53707e+06,1.03038e+08
Nd143_grid0,60,143,grid,0,M4,3,2,0,-1.14704e+06,1.04428e+08
Nd143_grid0,60,143,grid,0,M5,3,2,1,-1.13464e+06,1.0444e+08
Nd143_grid0,60,143,grid,0,N6,4,3,0,-638472,1.04936e+08
Nd143_grid0,60,143,grid,0,N7,4,3,1,-635882,1.04939e+08
Nd143_grid0,60,143,grid,0,O8,5,4,0,-406948,1.05168e+08
Nd143_grid0,60,143,grid,0,O9,5,4,1,-406160,1.05168e+08
Nd143_grid0,60,143,grid,0,P10,6,5,0,-282032,1.05293e+08
Nd143_grid0,60,143,grid,0,P11,6,5,1,-281729,1.05293e+08
Nd143_grid0,60,143,grid,0,Q12,7,6,0,-206972,1.05368e+08
Nd143_grid0,60,143,grid,0,Q13,7,6,1,-206837,1.05368e+08
Nd143_grid0,60,143,grid,0,R14,8,7,0,-158355,1.05416e+08
Nd143_grid0,60,143,grid,0,R15,8,7,1,-158287,1.05416e+08
Nd143_grid1,60,143,grid,1,K1,1,0,1,-6.88212e+06,9.86925e+07
Nd143_grid1,60,143,grid,1,L2,2,1,0,-2.61852e+06,1.02956e+08
Nd143_grid1,60,143,grid,1,L3,2,1,1,-2.53708e+06,1.03037e+08
Nd143_grid1,60,143,grid,1,M4,3,2,0,-1.14704e+06,1.04428e+08
Nd143_grid1,60,143,grid,1,M5,3,2,1,-1.13464e+06,1.0444e+08
Nd143_grid1,60,143,grid,1,N6,4,3,0,-638473,1.04936e+08
Nd143_grid1,60,143,grid,1,N7,4,3,1,-635882,1.04939e+08
Nd143_grid1,60,143,grid,1,O8,5,4,0,-406948,1.05168e+08
Nd143_grid1,60,143,grid,1,O9,5,4,1,-406160,1.05168e+08
Nd143_grid1,60,143,grid,1,P10,6,5,0,-282032,1.05293e+08
Nd143_grid1,60,143,grid,1,P11,6,5,1,-281729,1.05293e+08
Nd143_grid1,60,143,grid,1,Q12,7,6,0,-206972,1.05368e+08
Nd143_grid1,60,143,grid,1,Q13,7,6,1,-206837,1.05368e+08
Nd143_grid1,60,143,grid,1,R14,8,7,0,-158355,1.05416e+08
Nd143_grid1,60,143,grid,1,R15,8,7,1,-158287,1.05416e+08
Nd143_grid2,60,143,grid,2,K1,1,0,1,-6.88215e+06,9.86924e+07
Nd143_grid2,60,143,grid,2,L2,2,1,0,-2.61853e+06,1.02956e+08
Nd143_grid2,60,143,grid,2,L3,2,1,1,-2.53709e+06,1.03037e+08
Nd143_grid2,60,143,grid,2,M4,3,2,0,-1.14704e+06,1.04428e+08
Nd143_grid2,60,143,grid,2,M5,3,2,1,-1.13464e+06,1.0444e+08
Nd143_grid2,60,143,grid,2,N6,4,3,0,-638473,1.04936e+08
Nd143_grid2,60,143,grid,2,N7,4,3,1,-635882,1.04939e+08
Nd143_grid2,60,143,grid,2,O8,5,4,0,-406948,1.05168e+08
Nd143_grid2,60,143,grid,2,O9,5,4,1,-406160,1.05168e+08
Nd143_grid2,60,143,grid,2,P10,6,5,0,-282032,1.05293e+08
Nd143_grid2,60,143,grid,2,P11,6,5,1,-281729,1.05293e+08
Nd143_grid2,60,143,grid,2,Q12,7,6,0,-206972,1.05368e+08
Nd143_grid2,60,143,grid,2,Q13,7,6,1,-206837,1.05368e+08
Nd143_grid2,60,143,grid,2,R14,8,7,0,-158355,1.05416e+08
Nd143_grid2,60,143,grid,2,R15,8,7,1,-158287,1.05416e+08
Nd144_rminus,60,144,rminus,0,K1,1,0,1,-6.87379e+06,9.87014e+07
Nd144_rminus,60,144,rminus,0,L2,2,1,0,-2.61803e+06,1.02957e+08
Nd144_rminus,60,144,rminus,0,L3,2,1,1,-2.53678e+06,1.03038e+08
Nd144_rminus,60,144,rminus,0,M4,3,2,0,-1.14704e+06,1.04428e+08
Nd144_rminus,60,144,rminus,0,M5,3,2,1,-1.13465e+06,1.04441e+08
Nd144_rminus,60,144,rminus,0,N6,4,3,0,-638476,1.04937e+08
Nd144_rminus,60,144,rminus,0,N7,4,3,1,-635885,1.04939e+08
Nd144_rminus,60,144,rminus,0,O8,5,4,0,-406950,1.05168e+08
Nd144_rminus,60,144,rminus,0,O9,5,4,1,-406162,1.05169e+08
Nd144_rminus,60,144,rminus,0,P10,6,5,0,-282033,1.05293e+08
Nd144_rminus,60,144,rminus,0,P11,6,5,1,-281731,1.05293e+08
Nd144_rminus,60,144,rminus,0,Q12,7,6,0,-206973,1.05368e+08
Nd144_rminus,60,144,rminus,0,Q13,7,6,1,-206838,1.05368e+08
Nd144_rminus,60,144,rminus,0,R14,8,7,0,-158356,1.05417e+08
Nd144_rminus,60,144,rminus,0,R15,8,7,1,-158288,1.05417e+08
Nd144_grid0,60,144,grid,0,K1,1,0,1,-6.87221e+06,9.87029e+07
Nd144_grid0,60,144,grid,0,L2,2,1,0,-2.61793e+06,1.02957e+08
Nd144_grid0,60,144,grid,0,L3,2,1,1,-2.53672e+06,1.03038e+08
Nd144_grid0,60,144,grid,0,M4,3,2,0,-1.14704e+06,1.04428e+08
Nd144_grid0,60,144,grid,0,M5,3,2,1,-1.13465e+06,1.04441e+08
Nd144_grid0,60,144,grid,0,N6,4,3,0,-638476,1.04937e+08
Nd144_grid0,60,144,grid,0,N7,4,3,1,-635885,1.04939e+08
Nd144_grid0,60,144,grid,0,O8,5,4,0,-406950,1.05168e+08
Nd144_grid0,60,144,grid,0,O9,5,4,1,-406162,1.05169e+08
Nd144_grid0,60,144,grid,0,P10,6,5,0,-282033,1.05293e+08
Nd144_grid0,60,144,grid,0,P11,6,5,1,-281731,1.05293e+08
Nd144_grid0,60,144,grid,0,Q12,7,6,0,-206973,1.05368e+08
Nd144_grid0,60,144,grid,0,Q13,7,6,1,-206838,1.05368e+08
Nd144_grid0,60,144,grid,0,R14,8,7,0,-158356,1.05417e+08
Nd144_grid0,60,144,grid,0,R15,8,7,1,-158288,1.05417e+08
Nd144_grid1,60,144,grid,1,K1,1,0,1,-6.87234e+06,9.87028e+07
Nd144_grid1,60,144,grid,1,L2,2,1,0,-2.61794e+06,1.02957e+08
Nd144_grid1,60,144,grid,1,L3,2,1,1,-2.53673e+06,1.03038e+08
Nd144_grid1,60,144,grid,1,M4,3,2,0,-1.14704e+06,1.04428e+08
Nd144_grid1,60,144,grid,1,M5,3,2,1,-1.13465e+06,1.04441e+08
Nd144_grid1,60,144,grid,1,N6,4,3,0,-638476,1.04937e+08
Nd144_grid1,60,144,grid,1,N7,4,3,1,-635886,1.04939e+08
Nd144_grid1,60,144,grid,1,O8,5,4,0,-406951,1.05168e+08
Nd144_grid1,60,144,grid,1,O9,5,4,1,-406162,1.05169e+08
Nd144_grid1,60,144,grid,1,P10,6,5,0,-282033,1.05293e+08
Nd144_grid1,60,144,grid,1,P11,6,5,1,-281731,1.05293e+08
Nd144_grid1,60,144,grid,1,Q12,7,6,0,-206974,1.05368e+08
Nd144_grid1,60,144,grid,1,Q13,7,6,1,-206838,1.05368e+08
Nd144_grid1,60,144,grid,1,R14,8,7,0,-158356,1.05417e+08
Nd144_grid1,60,144,grid,1,R15,8,7,1,-158288,1.05417e+08
Nd144_grid2,60,144,grid,2,K1,1,0,1,-6.87238e+06,9.87028e+07
Nd144_grid2,60,144,grid,2,L2,2,1,0,-2.61795e+06,1.02957e+08
Nd144_grid2,60,144,grid,2,L3,2,1,1,-2.53673e+06,1.03038e+08
Nd144_grid2,60,144,grid,2,M4,3,2,0,-1.14704e+06,1.04428e+08
Nd144_grid2,60,144,grid,2,M5,3,2,1,-1.13465e+06,1.04441e+08
Nd144_grid2,60,144,grid,2,N6,4,3,0,-638476,1.04937e+08
Nd144_grid2,60,144,grid,2,N7,4,3,1,-635886,1.04939e+08
Nd144_grid2,60,144,grid,2,O8,5,4,0,-406951,1.05168e+08
Nd144_grid2,60,144,grid,2,O9,5,4,1,-406162,1.05169e+08
Nd144_grid2,60,144,grid,2,P10,6,5,0,-282033,1.05293e+08
Nd144_grid2,60,144,grid,2,P11,6,5,1,-281731,1.05293e+08
Nd144_grid2,60,144,grid,2,Q12,7,6,0,-206974,1.05368e+08
Nd144_grid2,60,144,grid,2,Q13,7,6,1,-206838,1.05368e+08
Nd144_grid2,60,144,grid,2,R14,8,7,0,-158356,1.05417e+08
Nd144_grid2,60,144,grid,2,R15,8,7,1,-158288,1.05417e+08
Nd145_rminus,60,145,rminus,0,K1,1,0,1,-6.8672e+06,9.87085e+07
Nd145_rminus,60,145,rminus,0,L2,2,1,0,-2.61764e+06,1.02958e+08
Nd145_rminus,60,145,rminus,0,L3,2,1,1,-2.53654e+06,1.03039e+08
Nd145_rminus,60,145,rminus,0,M4,3,2,0,-1.14705e+06,1.04429e+08
Nd145_rminus,60,145,rminus,0,M5,3,2,1,-1.13465e+06,1.04441e+08
Nd145_rminus,60,145,rminus,0,N6,4,3,0,-638479,1.04937e+08
Nd145_rminus,60,145,rminus,0,N7,4,3,1,-635889,1.0494e+08
Nd145_rminus,60,145,rminus,0,O8,5,4,0,-406953,1.05169e+08
Nd145_rminus,60,145,rminus,0,O9,5,4,1,-406164,1.0517e+08
Nd145_rminus,60,145,rminus,0,P10,6,5,0,-282035,1.05294e+08
Nd145_rminus,60,145,rminus,0,P11,6,5,1,-281732,1.05294e+08
Nd145_rminus,60,145,rminus,0,Q12,7,6,0,-206975,1.05369e+08
Nd145_rminus,60,145,rminus,0,Q13,7,6,1,-206839,1.05369e+08
Nd145_rminus,60,145,rminus,0,R14,8,7,0,-158357,1.05417e+08
Nd145_rminus,60,145,rminus,0,R15,8,7,1,-158289,1.05417e+08
Nd145_grid0,60,145,grid,0,K1,1,0,1,-6.86556e+06,9.87102e+07
Nd145_grid0,60,145,grid,0,L2,2,1,0,-2.61754e+06,1.02958e+08
Nd145_grid0,60,145,grid,0,L3,2,1,1,-2.53648e+06,1.03039e+08
Nd145_grid0,60,145,grid,0,M4,3,2,0,-1.14705e+06,1.04429e+08
Nd145_grid0,60,145,grid,0,M5,3,2,1,-1.13465e+06,1.04441e+08
Nd145_grid0,60,145,grid,0,N6,4,3,0,-638479,1.04937e+08
Nd145_grid0,60,145,grid,0,N7,4,3,1,-635889,1.0494e+08
Nd145_grid0,60,145,grid,0,O8,5,4,0,-406953,1.05169e+08
Nd145_grid0,60,145,grid,0,O9,5,4,1,-406164,1.0517e+08
Nd145_grid0,60,145,grid,0,P10,6,5,0,-282035,1.05294e+08
Nd145_grid0,60,145,grid,0,P11,6,5,1,-281732,1.05294e+08
Nd145_grid0,60,145,grid,0,Q12,7,6,0,-206975,1.05369e+08
Nd145_grid0,60,145,grid,0,Q13,7,6,1,-206839,1.05369e+08
Nd145_grid0,60,145,grid,0,R14,8,7,0,-158357,1.05417e+08
Nd145_grid0,60,145,grid,0,R15,8,7,1,-158289,1.05417e+08
Nd145_grid1,60,145,grid,1,K1,1,0,1,-6.86569e+06,9.871e+07
